T_max (°C),T_min (°C),ET_0 (mm/day)
30.20096081,19.82277071,4.758214988
32.70116111,16.13676261,5.928085792
43.85965568,12.03863814,8.903466454
37.2075212,11.25443182,7.387255267
41.69947571,16.97733444,8.086061147
39.20703001,26.0947413,6.302707337
27.25006261,28.37447499,
39.71840813,27.93502729,6.114044098
30.50197763,28.40001669,2.363428093
37.78215694,28.15450686,5.434656978
31.81923947,20.54449503,5.095022566
44.95344527,14.38831277,9.054396528
30.27102959,25.96093166,3.288717188
30.58260942,14.2742595,5.6047628
43.61344511,15.34414554,8.672474294
25.49288809,14.66508644,4.300189556
38.93377976,20.29964807,7.061632759
39.50652781,16.43655016,7.584696322
41.72757155,13.08312099,8.34697559
44.48878621,19.06346824,8.624320534
44.51203838,27.47814478,7.659822597
26.30553515,21.4110571,3.179609534
41.43678646,27.56671212,6.720084035
37.92619867,13.9174437,7.390982236
37.94684269,13.33947747,7.434864554
27.56699853,21.51154251,3.594478525
38.00374333,19.26657803,6.934545336
44.64965161,23.20345283,8.264332664
43.23637139,25.89253582,7.523644129
33.78261322,25.02614591,4.819099065
25.79895947,28.84522347,
32.2458698,17.96512818,5.593806419
41.52780623,14.12773484,8.239942689
39.02998203,21.0182528,7.002349184
34.18687311,12.2148624,6.630511681
26.1020307,15.77702247,4.294559336
33.53789456,14.15776111,6.325426769
34.38049879,17.93127434,6.15047776
43.57111066,12.2243315,8.82693848
37.82172207,10.63683489,7.560226329
31.23305833,23.13588009,4.416198086
35.50636529,22.20497957,5.870458091
26.32110616,24.16717872,2.179458927
44.45136471,23.20772881,8.209785917
32.20119804,12.28589362,6.165170571
34.5573471,15.82157763,6.419731669
32.10567948,12.5905322,6.118853738
38.6502346,26.85944804,5.988985141
38.24464317,24.93807311,6.215887216
39.30644621,14.03054006,7.71302742
30.36286459,16.82618481,5.254338806
31.31336962,29.33229985,2.33679268
27.50502462,21.88318716,3.476057354
38.11019944,26.02311195,5.981225431
25.79594255,15.2918207,4.287410289
36.95364671,14.2010584,7.138345129
42.3939177,25.67833858,7.31159898
42.81664297,23.7174491,7.699585579
33.98075521,23.61955858,5.175012839
34.18607376,21.05269164,5.678695905
26.53938366,21.27156686,3.302383467
38.41530051,24.71395011,6.304006128
41.42518841,15.40004962,8.133476275
29.89310109,17.05536932,5.102021431
33.42601763,27.43273541,4.073456729
41.77678674,16.17730402,8.165212213
42.54240935,20.92619143,7.945385686
29.86359961,24.05278928,3.722288268
36.01141269,29.99849654,4.298013119
28.84986301,18.70582663,4.568635059
27.03757528,18.56185753,4.077841469
43.22241003,26.85176759,7.375489305
41.41015008,26.11006223,6.957926876
40.20069804,24.62151763,6.837403372
25.97532638,19.26459275,3.612434406
41.87457585,16.4787824,8.167371318
33.76088152,22.17460965,5.374653528
31.84790247,27.52446586,3.406441344
35.92952722,27.67554916,4.916484227
26.82706485,12.1699669,4.926456378
40.13293099,18.56700568,7.554131643
36.64870154,19.29443912,6.578365318
28.73180194,29.55230735,
28.764644,23.5599603,3.460164071
28.68497303,18.14492835,4.616311492
26.14004775,10.52115772,4.926283319
36.75596899,21.3077032,6.350386329
41.80696355,11.92151951,8.423816832
25.34996428,26.68899915,
25.9800929,25.05037321,1.44090638
36.45540553,19.2101832,6.537783851
41.38991371,18.58421559,7.873197306
31.53477781,27.94677931,3.106787229
31.99228798,15.76916701,5.79190712
36.92692995,14.98039924,7.071580131
30.48425778,28.78394866,2.133898373
25.53216732,26.18491674,
39.70457036,26.41251186,6.397040721
37.51299826,13.90387629,7.293441396
36.61511998,12.86591983,7.152310865
39.83368258,10.520591,8.027630719
38.50461675,14.74083018,7.471057818
29.11763976,25.48380983,2.966094033
32.04962094,14.80076838,5.906931235
27.52220283,24.58206567,2.594141287
27.59714027,15.03816531,4.782654185
38.52391493,17.90584996,7.208441259
42.17200214,29.6632458,6.554551141
44.25465168,14.89623463,8.856022235
37.56694235,17.52741255,7.003467524
28.68202647,16.02174361,4.928862907
27.11300691,12.19249973,4.991081232
41.25701943,19.79788284,7.723588149
36.57512953,17.57381327,6.748547113
37.36570042,23.89774172,6.131968081
40.62924178,26.35189094,6.686216046
39.06554455,20.88499429,7.027902889
41.68916506,10.64392844,8.451600079
26.12427811,22.37844712,2.807845821
39.95041273,11.1078146,8.028161303
42.01705515,22.32712647,7.650127742
30.72270085,23.70059899,4.115073438
37.80894548,13.95535255,7.36037587
31.28324128,26.38692297,3.560136604
44.15942133,28.22170263,7.436182191
25.66847145,26.26173928,
36.59585688,16.1021838,6.895250812
28.33007094,21.73286025,3.795440674
39.2444041,28.29630298,5.886926368
28.51780567,16.41329452,4.833106432
29.70766524,26.40055645,2.876879109
34.88741622,10.18950263,6.916215813
43.296699,10.07293406,8.846170824
29.23428744,25.19423321,3.121496203
27.88480042,25.22895164,2.49391541
40.17953664,25.77954376,6.647969187
35.01239065,28.60053676,4.333603489
43.23570225,12.35812624,8.741302462
27.93229114,14.6396997,4.916376116
37.91855786,28.07449841,5.498449479
29.65758292,13.54472396,5.456502187
28.13520857,23.64458535,3.194136153
38.6685883,20.60926,6.955121529
36.8736924,11.66387354,7.287253977
40.09654917,15.70527324,7.786839334
31.18925153,20.40744433,4.938953175
33.95943313,27.04700233,4.381376309
33.10943353,24.15076979,4.794467151
44.68178928,22.43766323,8.356982045
30.84497913,19.9206578,4.924105087
30.89634477,15.97367968,5.495515268
32.09096418,12.38489823,6.131838247
36.29188163,18.18152069,6.612249308
30.04645489,10.57036988,5.802174446
43.30579881,14.22111779,8.663561762
30.3137113,18.64966752,4.981911373
42.91631463,18.37210371,8.280098495
27.06950127,10.88590862,5.10435873
38.13125405,21.78120307,6.662062039
43.13971037,20.99368512,8.096132365
28.37498877,11.56208608,5.342820848
44.3665392,28.86326105,7.391774356
34.05766721,11.98765558,6.616399053
43.91430217,27.09668302,7.541770503
38.53640087,10.00619464,7.752779984
31.0317374,27.6456219,2.992591186
28.7660505,10.39439464,5.52758117
31.07470092,25.15624064,3.853740841
26.86034819,17.23381623,4.265309494
27.87735933,24.764336,2.685679165
27.09320881,18.03490411,4.191190129
33.45887087,11.41815845,6.517392106
40.91156753,25.35013391,6.931461697
27.82767108,11.42505371,5.229417197
27.60640866,28.44240872,
37.86857899,11.01948072,7.551779281
28.94365964,19.58650556,4.439281976
26.95220076,24.46068862,2.369213474
28.33697156,17.8649293,4.566339404
43.47462792,14.34466949,8.697523854
41.42942506,25.18181923,7.106936939
32.08129125,25.6858941,4.073025468
38.11641535,28.45389968,5.47846558
35.74551347,17.52330221,6.54393581
38.54248527,20.12503469,6.978561941
38.65342305,17.26256886,7.301299344
37.5746803,15.14163644,7.215628256
30.32202737,25.02065923,3.612025945
25.78012842,16.7930369,4.04255911
34.11133564,18.56298884,6.004344633
42.81947769,18.07347315,8.280131448
36.38994517,24.25322451,5.783752433
41.64782083,28.35591252,6.64143673
44.83248686,23.33512123,8.299339432
28.27232408,19.43165192,4.272651517
38.83555278,25.58410229,6.280672687
38.48587147,22.81942648,6.616401474
44.59910895,11.21220714,9.111232331
44.71201468,11.91327173,9.111034929
38.73357223,10.75833888,7.763619391
29.87229584,19.13632652,4.782162768
40.97111676,26.51706869,6.760716769
27.14058268,16.26166339,4.494914297
40.61398608,17.68320366,7.756238066
43.20392248,28.18954217,7.151547979
32.6566679,26.73806891,3.986558129
37.6127059,23.30096225,6.298312365
33.60285464,15.33607564,6.232708775
33.7553011,12.34082965,6.521451479
31.20741778,10.32117645,6.080435153
40.24259241,12.14021345,8.045600244
43.72353128,15.85192887,8.667524017
43.81501718,21.03580127,8.270122921
28.4956257,11.28000166,5.394875468
42.49487299,12.72455557,8.547903233
39.74862883,13.62161405,7.844743916
30.05674801,22.63964186,4.14810073
26.34569226,22.31579598,2.917864761
30.35994534,21.01531453,4.586336421
43.24416474,15.01002849,8.602606013
37.6635735,17.42239382,7.037964943
39.42109322,11.93379433,7.864101852
30.14304702,14.52921208,5.471537461
39.38776311,27.95410453,6.004457186
25.56243013,29.59383493,
32.50642692,22.95319171,4.855010367
37.53506697,28.33646584,5.308773713
27.92193131,22.85483801,3.354018907
41.46007149,10.66392972,8.397609717
29.70062598,29.9352517,
38.04562226,11.97904603,7.541018343
33.10394285,23.65283603,4.897779318
36.92087191,15.05672406,7.063962688
27.14901105,17.83962226,4.241539095
25.338256,22.9186837,2.250077157
43.19128855,18.72974699,8.320114729
30.39260018,15.01092118,5.480180589
41.39354006,16.68892374,8.032235995
44.98700601,16.83096234,8.916901774
29.22862516,29.18647809,0.332943408
30.30341482,25.97226032,3.298310074
38.25719575,19.17097543,7.010734963
44.30897269,13.99641841,8.918481013
43.31628696,26.22032221,7.498767225
35.0575104,13.14364943,6.767037448
40.90220565,14.20924434,8.084433387
27.71491706,17.32026784,4.484547256
44.54876368,27.60696392,7.650842038
44.28706468,12.63573337,8.979121506
28.27457916,12.44468386,5.237961338
30.9884625,19.87949977,4.971427137
27.00309995,15.52821082,4.565501173
30.43435198,21.37455883,4.538412314
41.31911579,19.03273369,7.813799006
32.56631214,18.69918213,5.579942046
26.76793934,12.23945941,4.905475224
31.8445105,12.8209938,6.038977896
44.62766668,26.42157155,7.849739798
37.59367191,27.71765475,5.470410701
33.32321893,14.69367066,6.225643815
28.33077027,12.26921003,5.26790366
44.72353595,11.06833344,9.145822411
41.41698019,22.16595227,7.506768204
30.62954605,24.30706425,3.926965843
26.40137391,17.45619978,4.099385856
26.13251115,23.59351735,2.345316458
27.40756299,24.25917631,2.671049162
36.61537167,28.70684563,4.895799883
43.57526842,11.29747276,8.86663401
34.93486856,13.84583446,6.684371569
41.85890965,11.37051975,8.460834825
33.9177324,27.35987867,4.279503473
39.17167092,25.8517432,6.334890058
39.63745475,21.49284141,7.107640866
28.47927412,11.6732682,5.356962031
32.22432118,15.46624717,5.881620201
37.74604313,15.95439696,7.190973991
26.41393216,21.21486392,3.273598937
32.23080376,15.16087788,5.914792066
35.69598933,11.45919728,7.027840396
44.92448986,24.61524604,8.173401966
34.49067125,15.98160423,6.387702011
41.32113514,19.04748354,7.812932179
33.6413457,12.5533327,6.479358038
40.92781445,26.05096607,6.824991262
36.90829603,21.31063754,6.391595689
42.73190883,28.03171252,7.034670852
33.21885105,19.90943126,5.583811323
37.0860884,28.82851344,5.032037598
37.60037361,27.83736409,5.445836137
33.34765884,21.52919713,5.365461417
27.88624087,28.67786876,
26.87118814,16.46177495,4.392994196
25.33343101,17.31284325,3.822573674
42.47068528,10.90955903,8.623010989
29.72949824,21.78401814,4.235792884
29.23013499,24.4384794,3.370782188
39.72070801,25.4703838,6.563320641
31.40032226,12.99632572,5.919935303
35.12089385,18.88318145,6.228439987
28.25022131,13.53726424,5.120469919
44.19491443,23.24254698,8.135810053
42.031628,13.15892745,8.415375046
42.27579246,28.08327368,6.885840524
33.13547497,14.61269291,6.18782846
40.24722427,15.82804533,7.814601276
27.87752311,27.01812644,1.44715028
25.17238005,19.1693522,3.378686007
25.39945865,10.47991892,4.762638016
36.73203475,19.89172502,6.528403069
34.1078981,11.69086671,6.648075825
35.36030698,29.70689437,4.128881663
25.14926281,21.76223141,2.619468394
33.45373239,15.13065235,6.216127031
39.36136322,21.27435359,7.060066144
33.85387404,11.53734207,6.599945848
39.64438413,25.99782609,6.451523453
29.66037929,28.50656108,1.737430892
41.26284009,27.48888776,6.680639417
36.76862481,16.83515205,6.870112132
29.21526199,16.51536239,4.999693135
29.73440952,10.70175222,5.722146849
37.56060929,23.02800717,6.325348658
41.59879186,20.69809568,7.720374364
33.31255564,19.18692743,5.711712582
30.16600858,28.15261907,2.298818793
42.34023214,13.35757802,8.478490486
38.38536584,10.19332533,7.710002585
33.96170975,11.46632904,6.62935232
34.75800391,14.46742876,6.591167701
29.08512936,10.66571099,5.578470692
37.5360526,20.05687421,6.720979305
32.17485021,16.2818091,5.780490989
44.91290353,13.60966016,9.084008171
34.60367031,25.0016815,5.088983693
34.71771212,14.08902652,6.613052918
36.31703575,23.75210202,5.849800569
43.33512006,16.98529812,8.493545259
41.016362,20.23655521,7.615923239
34.0226014,28.6773408,3.92036771
39.37398532,10.7470327,7.911593757
36.72470998,20.00529015,6.512422035
34.84734097,27.08845921,4.686544204
28.84631546,21.75948497,3.958691062
34.27872527,15.53741034,6.378654041
29.91637174,17.9536227,4.980064641
43.296843,23.60531257,7.846244429
31.70813627,27.81623789,3.237141311
44.04528029,10.82132747,8.995039109
35.6611058,11.43077644,7.021528059
37.63088757,16.50103047,7.115154427
35.85880889,14.65559369,6.840152007
27.58761234,15.29861772,4.746142193
32.51642438,14.42539997,6.056123775
26.98292225,13.91650098,4.770079181
37.45908088,12.61247934,7.366467436
33.9374839,28.67908264,3.88508665
40.55969943,12.88378928,8.080574203
29.40940962,14.0880755,5.340723161
28.29132117,14.92531448,4.970588712
33.12664462,28.66029746,3.550308294
43.53170766,25.11428267,7.717256119
39.2084363,25.79398861,6.35600085
33.3784725,12.09516519,6.451910244
35.3454434,26.7261975,4.946434001
26.68426022,18.16386164,4.050745561
44.69151793,15.25646052,8.942172551
38.32814609,21.51500167,6.750847933
30.70808137,26.44365812,3.304009703
36.71616788,25.57304302,5.636732505
27.18964732,27.79994965,
44.31673338,28.56264372,7.427333732
28.49569976,14.76244143,5.04106654
37.96060636,18.47715788,7.007902864
29.90908925,10.29257078,5.791336258
39.35122765,27.58643319,6.066869837
40.53642734,13.09144303,8.063454145
38.46839458,27.22949625,5.85802706
37.28998921,16.58774644,7.022840146
42.84938188,17.3626718,8.343843273
26.57253422,10.78264509,5.000745685
31.61829532,16.5375758,5.61067859
29.96574959,27.76727366,2.387180682
44.76027924,10.51094802,9.173636778
32.78779559,18.12654946,5.71429512
39.65225398,10.6279926,7.981104007
38.69450328,17.4184685,7.297350582
29.24162475,13.45281282,5.366544488
29.7799536,15.04436787,5.325497765
30.62569127,27.55196746,2.836095859
33.22254557,18.72098441,5.750697629
29.68650131,15.47595983,5.251748957
25.39302965,21.78676756,2.711702873
42.58786114,12.8421392,8.564182249
44.31219663,15.18783215,8.853153137
31.83140774,20.92495935,5.033483213
31.77013759,14.75046084,5.844089503
25.14183626,23.58255475,1.816371073
38.60501377,19.82982605,7.02861949
41.50879791,25.43978141,7.091096508
27.93216601,28.96489071,
28.19332699,12.31609779,5.231363478
40.801665,16.6933002,7.884954118
37.32581497,16.39098126,7.049478556
25.89721115,13.02365839,4.612285921
37.45093981,26.20606275,5.74152964
31.17835446,25.19757408,3.880093648
32.37450311,19.68850942,5.3860172
40.39462837,20.75541556,7.396092062
41.21870385,11.19088276,8.319188988
33.00713254,21.11014705,5.338062591
43.94305872,25.82683048,7.736410658
33.12925436,21.47655147,5.311741438
40.4367207,15.3061274,7.898870965
34.67754529,23.35096545,5.435588991
42.95064653,17.2297686,8.379318697
43.15522487,20.89746569,8.109962535
26.74833616,19.75130727,3.746167604
43.72986663,17.62350002,8.545258597
41.51069683,24.37755961,7.246417255
40.82621429,27.67752224,6.511734636
29.01822679,10.10425037,5.605724914
41.10238418,28.67233038,6.408583018
42.00265469,20.23030272,7.874571937
30.78300669,24.01463761,4.056843264
44.04520157,27.11249132,7.577946198
25.99720293,19.34207385,3.601858609
27.99818506,26.69948147,1.775091109
35.75162276,13.55239639,6.9005907
36.51584942,13.18335069,7.107464243
37.90300167,23.14942738,6.403987808
25.33938259,27.40286011,
44.20733549,27.84852355,7.511084539
25.89176185,22.87480917,2.52780604
27.86123905,20.5097846,3.927400421
25.28029035,16.62786175,3.9328329
36.33716867,29.60000831,4.546242799
43.64533768,16.39391373,8.612314238
38.31894332,24.88372214,6.247124636
41.45314937,20.639636,7.688193224
25.26562407,22.17024685,2.520064378
35.84030597,17.86961101,6.53087274
34.19125955,29.29646251,3.781606086
34.97935888,21.43364652,5.841699869
26.44426371,28.75575261,
38.68870722,10.15182832,7.781141528
35.0644083,21.45341166,5.862430595
40.302977,24.34373779,6.908206971
34.70581268,24.90160342,5.14240366
27.98763272,28.09953764,
37.96513908,10.08803218,7.618954135
28.44772724,10.00660319,5.485715161
42.44789127,19.44526922,8.065883048
37.26232478,10.5858741,7.434813688
28.14407767,29.49065107,
44.24676115,14.44130349,8.879606456
35.36730927,19.45329459,6.222234573
26.45796904,11.2227526,4.934045511
37.53665809,20.44096832,6.674280251
30.06397814,17.5991225,5.070903028
41.07386904,10.89320058,8.298399586
41.35644147,16.70248533,8.021980205
44.57894712,17.8287204,8.744055118
35.03739062,29.79842983,3.965521467
34.09913759,14.15771744,6.459601281
40.06951211,20.89559231,7.293983341
27.64941313,29.74631098,
35.93831028,25.84038416,5.33788412
35.924952,29.86735002,4.304715461
26.78946246,29.36596629,
33.35968171,19.79079084,5.639387642
42.06569597,23.927517,7.463639188
42.12307244,12.20886254,8.484803825
26.9847533,18.8229765,4.011872294
26.81441765,26.18037085,1.216908532
30.25390954,20.10670642,4.723476893
42.49532125,24.05398066,7.566947954
27.5780517,24.9150266,2.47981062
39.39993605,15.06938282,7.663761308
27.02331239,27.51398746,
37.46275707,19.19644862,6.801805425
32.12134598,14.20370207,5.981997881
40.77827926,27.30831764,6.564397922
29.67380898,18.35637612,4.853176888
37.78403659,25.00624877,6.066932397
29.71365069,20.96066144,4.403001184
39.27320566,17.63743504,7.422786554
42.47356069,26.1975283,7.256501367
27.53603598,21.68939863,3.538085072
42.33191377,17.81124205,8.178299657
36.87150509,12.19195741,7.255272409
27.54220982,27.90890628,
33.55083711,10.70939171,6.583872938
28.21720587,27.26374697,1.534149397
39.00695778,17.1992305,7.395478167
40.17736269,22.78677527,7.09030885
27.11593041,28.44399448,
35.12279705,13.03413231,6.790387812
41.29250112,21.33900951,7.569189418
43.72326083,25.28865725,7.747956361
35.27035733,25.15167665,5.268924143
44.00558447,20.51263829,8.37087724
35.71377941,22.4947892,5.883432147
32.88380989,25.15053988,4.491649769
41.96406257,26.82055276,7.007108886
34.85965421,25.23626194,5.120903577
34.43805021,17.08009886,6.261047124
34.80624979,29.93452802,3.820390893
41.93570004,18.69005387,8.002970817
41.63883083,10.48929406,8.446051837
33.07039985,17.25233903,5.894864572
31.6659972,12.55565909,6.019272709
34.83856048,12.42885231,6.766919028
36.45545019,15.6307008,6.902556947
29.76674421,11.06750988,5.701498878
40.87910169,23.77024377,7.152883556
34.72965531,11.47977768,6.8046034
31.68091097,14.06579111,5.88941084
27.13641986,11.85799429,5.029614603
29.77690321,11.26335462,5.688410005
43.98562344,15.35503331,8.763074035
31.10199374,21.43797935,4.726512348
28.37718579,29.29371113,
34.21345583,27.51113309,4.346346498
31.14175487,27.51867851,3.094975925
25.70318501,13.52134072,4.504946047
31.46290435,15.29814387,5.712097365
35.88217248,11.52786634,7.066552614
36.03424744,25.5693668,5.424236944
32.13117842,11.39632603,6.215370791
33.94605513,21.13391342,5.59901108
44.31035836,14.95751145,8.866115062
32.54696954,14.86891268,6.020985069
30.16453627,29.8145011,0.975455781
29.86934088,25.13559614,3.400504705
34.15529225,26.73878717,4.533038589
40.19040297,21.43965371,7.262714155
29.11976368,27.42028575,2.072026501
39.18592254,22.90981078,6.798921521
25.42299647,28.9234741,
33.37865956,15.62677172,6.14907253
40.5173013,21.90639092,7.294641705
31.77465912,23.80262696,4.440790461
36.27474203,17.8587461,6.642648232
29.09958466,27.59415965,1.953398851
39.83990782,29.59606326,5.799073915
26.04558207,19.87538983,3.493074076
42.0508529,17.8128131,8.107294602
28.96392773,19.43875857,4.472173279
42.48796063,27.05473491,7.125191814
32.05058483,22.90936851,4.723101541
39.45367149,10.89544745,7.923118049
31.38450596,20.84339821,4.918863206
43.11823342,10.34600245,8.795194523
27.53274251,25.57070742,2.143300157
28.57039579,16.56624547,4.825313006
34.8606025,19.44014964,6.089771378
26.63876878,25.97356212,1.241071185
28.91960369,10.92897635,5.520308185
43.87532764,13.17083071,8.855590143
44.52979322,17.95920753,8.721877317
32.52518659,14.59850327,6.041836526
43.46572042,16.75802852,8.542410476
35.89649351,29.96349476,4.263055982
30.39484932,26.50828875,3.145779553
39.04797442,27.6780363,5.951880364
38.17803613,28.74109267,5.432624437
44.78250638,16.81871761,8.86663518
30.30094575,15.94153916,5.349782833
38.44119005,14.68124985,7.460110282
26.0404751,26.60233823,
27.27292077,23.59103725,2.861931499
25.0783675,14.72343965,4.185471535
44.98921362,17.53987658,8.868553732
41.04547394,20.13423528,7.634195752
40.73446029,20.56280115,7.507086377
35.19452151,27.77455457,4.631597066
31.00134166,17.61132266,5.315658886
28.02528569,28.17048061,
30.69349478,18.82735121,5.058011704
32.51942444,24.9274535,4.42250338
40.12620194,28.6050864,6.108730078
35.79323578,28.15151408,4.746823324
26.54967253,11.13905735,4.962908664
25.36058018,14.1140859,4.343012626
27.04664359,19.53810851,3.884704208
33.20997427,18.6310858,5.759260468
43.66385834,22.8178333,8.039861832
37.74804962,28.89418102,5.247904845
41.036518,12.24809423,8.226680387
34.32749189,19.0371733,6.000879628
32.23332166,13.84822076,6.041517508
27.16800745,27.88215197,
42.51866044,29.29160372,6.738550574
40.66320058,19.57403364,7.591945532
28.36236195,12.08020595,5.292999212
35.24521128,25.70589333,5.14404795
34.74749616,23.94282701,5.346406302
37.50183105,17.09341653,7.028738531
43.92373788,27.74814948,7.442263883
36.59542884,29.5166378,4.668110462
35.80434534,21.15707698,6.110791109
26.00645866,21.31455823,3.098333141
26.25814952,15.9502701,4.309236786
28.74693583,21.69012072,3.942566369
25.64941543,18.79284641,3.615445989
39.86705791,16.04382054,7.704814954
39.46660608,11.34370393,7.904687957
27.72112469,15.05415719,4.811766489
41.72157802,13.95709299,8.296658587
28.0957207,20.84083969,3.927795059
31.02351174,22.03340044,4.585473996
29.97953798,22.17143449,4.22974142
32.44614197,17.76362002,5.671868145
30.09327532,18.42459467,4.956649885
34.77901853,26.68476859,4.763592872
33.14815763,19.52465627,5.620312192
44.73138982,29.75546664,7.348883653
26.118527,18.7923446,3.759087989
27.84362753,22.99161889,3.284284392
26.05651788,11.00725998,4.862555992
37.5168239,23.06679849,6.30702473
26.09018555,27.02852789,
41.72879475,28.84915677,6.573176133
35.23877261,29.94641223,3.999544202
35.54015249,15.64357291,6.677541571
36.23189015,21.5074013,6.178367155
28.41627413,19.01435971,4.391729669
28.95380606,21.27634961,4.102396948
31.37634646,13.14905914,5.900928603
36.86992832,27.12299145,5.363541443
29.20235552,28.19137887,1.612921944
27.32663454,18.99323326,4.07933611
44.40233773,15.60859723,8.85004966
25.4396363,12.81666855,4.526446702
41.05394811,23.6752965,7.214806374
40.76070299,16.24463679,7.90952716
30.94428228,28.1907714,2.711709754
27.71253232,23.4202495,3.099677712
27.91257293,22.9137065,3.333271455
38.94863234,21.18804232,6.959789951
37.85613182,10.91552679,7.554215304
40.65491349,28.63844871,6.272280391
43.74962345,22.55874987,8.092326541
38.83854727,29.88123967,5.385729474
28.11703073,20.7471281,3.955418459
29.86885234,24.20221784,3.682171844
41.84387462,11.12419116,8.467878693
29.18612152,22.63472354,3.859855895
26.45044634,25.29299223,1.620956182
39.06560108,25.5702859,6.351902939
33.05052711,25.40223304,4.486864284
43.40080105,14.52565255,8.669332887
38.00510142,29.50796955,5.184883469
26.80837956,29.90364241,
43.95713135,11.5119175,8.948190484
30.17114527,28.72892846,1.957656652
31.74424981,15.78898389,5.728168659
33.04520827,23.78568164,4.851774711
26.02448593,16.76221841,4.115192591
34.93030844,29.35508647,4.068386197
27.46636982,12.03007717,5.0895571
33.01940653,19.95493634,5.522591748
32.01419576,18.56095584,5.452360956
40.45680167,16.52046905,7.813080126
41.06341023,22.91067982,7.318236239
28.06825765,12.62111487,5.172222779
32.33102375,24.33324836,4.50098184
32.46706322,29.61184248,2.847145948
28.02820888,26.09117429,2.153991903
40.9690701,27.20033506,6.642100584
39.14456657,17.19273486,7.430469121
28.80763573,16.49773213,4.896590235
32.33443817,20.34096709,5.273528113
27.1161005,10.9145323,5.112415689
37.56413194,28.90716269,5.180547501
27.42743849,12.87570346,4.994663589
44.71868337,28.06026078,7.630464087
40.61364149,11.67164444,8.155855393
32.80477099,26.45249855,4.124053369
36.57127865,13.03925052,7.130369587
43.22683632,10.76263228,8.805386829
36.08198561,24.38978901,5.666735826
28.48996973,15.605306,4.934671206
32.57406711,24.28992306,4.590770176
41.8628973,21.10170501,7.7470475
37.88426032,12.1761478,7.49211327
38.01448769,28.64260147,5.400028216
42.33642971,19.0462835,8.073642906
42.87946115,24.68894556,7.590289269
43.39585144,20.02041144,8.25801234
26.89698387,22.0872295,3.199925468
35.88252004,16.05547185,6.723798814
39.81019042,14.00720608,7.835127887
40.1385369,20.85140407,7.317366973
37.13432404,18.80437946,6.760431745
28.3357467,17.80226427,4.576138418
40.94841108,23.4513439,7.215570343
39.40222667,23.81013264,6.730581554
26.72271543,10.91840112,5.022638079
34.27619649,16.77488988,6.253142822
28.47954799,18.235291,4.544723487
31.74954091,11.93784322,6.087711116
25.36162184,14.71801733,4.259047823
33.00659737,11.03283594,6.439756749
35.99753842,29.92484197,4.315604905
37.39165186,24.73114406,5.99805641
38.2698069,11.74900313,7.605917809
41.72582626,10.4049876,8.469503442
29.30925815,24.385756,3.417852964
27.40963645,18.78384331,4.143881271
42.03074344,25.73593418,7.197709218
28.1322563,28.46952076,
44.49520163,21.98600778,8.354392532
41.85076459,13.74216846,8.34007318
35.01753212,25.64388072,5.083885141
44.6284285,29.11623486,7.42887926
26.94753458,21.60462574,3.355391895
31.06131522,23.63994895,4.243506414
37.7644883,16.7494939,7.126001683
32.00013737,17.63055389,5.573233001
43.56745104,24.69308996,7.783515766
26.31252176,28.55542197,
35.98823664,22.57976774,5.948152038
36.81732535,25.79695817,5.624213319
38.05456248,13.43270035,7.454254012
30.11332447,14.23918181,5.494982593
32.29132855,20.64069374,5.212718576
41.87361059,13.53108384,8.357419032
28.89885538,22.6999014,3.745058435
41.53735694,15.83306371,8.130864598
36.25310846,25.83065237,5.439970041
40.24375022,26.16220693,6.602976659
39.27214733,19.27574912,7.262323803
29.15022991,13.6162127,5.327962053
36.37625473,22.93549922,6.002344795
42.35446306,29.85574037,6.574788413
33.64232474,22.45181796,5.291216978
44.3318154,10.71549381,9.066070904
34.044302,10.34587952,6.717157021
27.85571273,16.40723941,4.661312801
32.7886936,13.91567614,6.167833818
44.03404813,26.26102414,7.700971462
31.39441699,26.89611334,3.4350675
42.3619632,15.17237543,8.377226268
42.62501363,16.51289554,8.350912742
32.00373049,14.72493935,5.903327476
26.66515316,28.16765095,
39.49115818,20.05298669,7.236005216
31.23024598,23.12274088,4.418229827
40.65847229,18.30964173,7.711897146
33.85309697,22.62028387,5.3231347
34.70533485,17.71710753,6.258302424
40.55818813,16.79356875,7.816496427
32.64726662,22.68960146,4.950030232
33.86254691,21.82124156,5.464111338
32.52380938,15.87055908,5.912739876
32.34681031,12.98696901,6.142848672
35.51893154,17.37153388,6.502685599
41.17598889,18.30395278,7.843870591
32.23536624,22.57368667,4.847606221
35.48509441,28.29057527,4.598011507
38.41454651,10.72369595,7.691954373
30.38878893,14.87322025,5.494364614
30.5504561,13.87431885,5.637172067
43.66826254,20.04588817,8.326490798
39.47069147,18.59401614,7.382369009
36.54373352,24.58075248,5.770922437
37.95440109,14.84831825,7.330234814
25.58598886,21.88996731,2.755064021
37.36205931,27.67714527,5.402616992
35.19017746,28.2135548,4.510900875
35.9149936,29.17569209,4.509058199
32.18847654,25.46522304,4.17104536
26.62947795,28.11975813,
28.86678467,14.69061744,5.141147285
44.01489426,13.95161889,8.84968255
33.17399125,10.12976168,6.533830384
34.33366312,24.13688715,5.181723352
26.0541958,28.74934376,
25.75132459,13.7387069,4.489419759
39.34362894,22.73887151,6.866289893
35.76189328,24.92919518,5.466930027
35.17411968,28.5522847,4.409029358
29.86249061,22.93720448,4.012903602
39.89501463,29.40587465,5.860547764
